252	1	"Dear local newspaper, I also agree that computers have a positive effect on people. I agree with this because the computer can teach people things. Also people can talk to each other, and believe / create whatever they want. Computer have a positive effect on people because i believe the computer can teach people a lot. The computer can make things visual to kids and out. I know that when i was younger i used to play math and science games on the computer to help me study for tests. The computer also helps out with adults and their jobs. I don't know what half the adults in the world would do without computers. If you think about all jobs that are happening today also @CAPS1 of the computer. Such as e-mail. What would some buisnesses do. without e-mail? also adults like to check websites for the news and to catch upon sports. we can all learn so much from the computer and there are so many people who @CAPS1 their jobs on computer. we all learn something everyday and with the computer, we can make it kind. Also the computer benefits online chats e-mail and now even with a cam you can talk face to face with people all over the world I know e-mail helps out so many people who live long distance and e-mail doesn't take long at all. I know thanks to cam and microphones that are buit into computer helped our because now I can talk to all my friends and family and see them I hear them without traveling just simply clicking a button. There are websites now that @CAPS1 of taveing to @NUM1 people online and over cam or microphone. Things like this help out so much somepeople just. Think about all those people who have relationships and what not, @CAPS1 it off of computers really do help out. Lastly all the people who @CAPS1 their imagination off computers, all those people who put that thoughts and feelings into the computer. I know plenty of people who type their feeling because they would never dare say them a loud. Now imagine if computers faded away? That's what i think about what people say such things as the computers not. Everything is useful and everything has at least some sort of positive effect coming out or it. So @CAPS2 in my opinion computers do bring out a positive effect to the world."	5	4		9																					
260	1	"Over one million people on the computer daily. I think being on the computer is unhealthy. So many people abuse themselves staying on to long. You should manage a time schedule so you can still get excercise dont use the computer if needed. People become overweight also. I think people should do something els then use the computer. One main effect that see is many people play the computer too long and are becoming overweight. This can be stopped if we all join together. One person isn't going to change anything. But many of us will. We can be the huge dangerous preditors going for the prey. If there is something els to do besides play the computer do it. If you know your over weight from the computer. You!! Can make a change. If you keep doing other activities you can get skinny again easily. You just gotten make that type of change. A serious issue is people don't wanna take time to make a quick little chart to manage computer useage. The way isee it is if we make a chart then we will know when to get off and twhen to play. This is important because some people take in information better when they have it infront of them. This could make some satisfying results. People use the computer for school work. This is good depending on how long it takes. In my opinon people shouldn't be on the computer or more then @NUM1 hours to @NUM2 hours a day. I think people should get their schoolwork done and get off. I much rather see kids outside playing. The nature and wildlife is much more important. The effects on the computer puts on us can vary. If its not to overweight to not spending time with families, to doing schoolwork. You need to use your time wisely."	4	3		7																					
263	1	"Dear @ORGANIZATION1, @CAPS1 minute of the day - millions of computer users around the world hop onto their laptops or desktops, but is it always a good thing? The question has been raised if people spending alot of time on computers is a bad thing. Computers are a bad thing because people spend too much time on them and lose quility time with friends and family. The dangers of online interaction, and the risk of having your information stolen. Countless people around the world face these problems everyday and computer usage should be lessened. Whether teens, kids, or adults are gaming, on websites or typing essays people around the world spend way too much time on their computers. For example, of the @PERCENT1 of people who have computers with online access @PERCENT2 of them spend @NUM1 hours a day on them. This is about @NUM2 billion hours of computer usage around the world. Children and adults alike have lost face time or interraction with other human beings face to face. Before computers kids played outside running and playing around. While in present day less than @PERCENT3 of all children get at least one hour of time outside. Computers are not a bad thing, but its is when they are over used they become hurtful to kids health. These facts have not just contributed, but they are almost the cause of obesity in the world. Computer usage needs to be cut down to size if we are to solve these problems. The additon of online chat to computers has not only increased computer usage but doubled it. The invention of @CAPS2, and instant messaging was never meant to be a bad thing, but it sure did turn into one. Online chat allows people to send hatefull and vulgar messages to their enemys without showing their face. In some cases some teens were harrased online so bad they committed suicide. Another bad thing about @CAPS2, or @CAPS3 is that dangerous criminals can hide behind their computers and lure children or teens to a meeting place where they can be kidnapped. @NUM3 out of @NUM4 users of online chat was lured by a criminal to a "" meeting place"" and was kidnapped and never seen against last year. Most of these victims do not return or are found. Although the invention of chat online was meant as quick easy communication it became a horror crime in most cases. Millions even billions of dollars have been stolen by internet hackers. These hackers break the security codes and buy things online using other peoples money. Four out five people admit to having multiple sites with personal information on them and @NUM5 out of those four people have had at least one account hacked. This problem continues to grow and hackers feed off of weak sites. If this problem continues to grow the whole world will be bankrupt. These hackers know who you are, your family, your personal information, and where you live. Internet usage needs to be cut down to sites. If we do not then usage will increase, there will be no chat problems and peoples money will get stolen."	5	5		10																					
281	1	"Dear, Local Newspaper writer I believe that computers benefit our society because we could connect to people more faster and easier. And computers @CAPS1 good for our society because of we don't have to spend to much time on the phone. That @CAPS1 why I think computers benefits our society. ""@CAPS1 computers a good thing or bad thing?"" Computers are a good thing because you could email your family or friends any time you want too. But sometimes we don't have to be on the computer so long. That @CAPS1 why I think computers are a good thing. Without computers it will be different because you have to talk to people on the phone or text message. In my opinion I am really thankful that we have computers. And on computers you could go on everything like @ORGANIZATION2, @CAPS2, @CAPS3, @CAPS4, and even work on the computer. That @CAPS1 without computers it will be different. I think people are not spending to much time on the computer"", because a lot of people on the computer to do office work. Computer make things a lot easier for us! But sometimes people take advantage over it. That @CAPS1 why I feel people are not spending too much time on the computer. Last but not least that @CAPS1 why I know computers benefit's our society."	4	3		7																					
287	1	"Dear The @CAPS1 @CAPS2, Your resources, your entertainment, even your communication with people might be fading. @CAPS8 you know a large portion of people think this @PERSON2 is harming our society. Well I will say I think they don't understand these benifit that computers bring us. Computer act like teachers teaching us without us even knowing it. Hand-eye coordination is a perfect example. Plus, we use computers to learn about places we might want to travel to, or have a conversation with frinds or family living ways away tromus. Computers is an extrodarny piece or technology. First, I like to say everything that you do physically uses hand-eye coordination. Making dinner, riding a bike, driving a car etc. And unfortiunitly not @CAPS6 people are the best at hand-eye coordination. One of @CAPS7 friends, @PERSON1, had horriable hand eye coordination. So for his birthday I decided an getting him a computer. It's been @NUM1 month since his he had his computer and @CAPS8 he was trying to hit a baseball at his sons party, he moneged to hit the ball @NUM2 out of @NUM3 where he used to hit it @NUM1 or @NUM5 out of @NUM6. @PERCENT2 is a termendous increase in only @NUM1 month! Just something @CAPS8 simple @CAPS8 a computer improved @CAPS7 friends hand-eye coordination a termendous amount. Secondly, the computer can help you learn about far away places @CAPS8 the @LOCATION1 or @LOCATION4. Do you really want to travel up to the icey cold, and piercing winds of the @LOCATION1 just to learn about it? For some I'd say like that but what if you cant travel up the @LOCATION1 due to money or flying conditions. I want to be able to study about polar bears and the glaciers without needing to worry. A statics from the @CAPS3 @CAPS4 of @CAPS5 states ""@PERCENT2 of people wpould love to experience the thrill and excitement of the @ORGANIZATION1 lights. But out of those @PERCENT2 only @PERCENT3 said they'd actually travel to @LOCATION2 to see them"". So you can see that @PERCENT4 of those people wouldn't go whether it be due to money or the cold. Thery @CAPS6 said thats why they love the computer. They can experience the @ORGANIZATION1 lights without needing to travel into the bitter cold.Lastly, that better thing to do on the computer than with family you've never met before or don't get to see them. The editor for the @LOCATION3 Local states ""@CAPS7 parents live over @NUM8 miles away. I rarly get to tell to them now because I can't afford to travel that distance ofter. So I use @CAPS7 computer, @CAPS7 parents and I now communicate @PERCENT1 more than we used to. I love the computer it helps keep me close to @CAPS7 loved ones."" @CAPS8 you can tell, thanks to the computer we talk @PERCENT1 more to his parents than he used to! In conclusion, the computer is a gracous device that is extremely benifital to people. The computer teaches us hand-eye coordination, lets us learn about places we other wise would never learn about, and to have conversations with friends or family that we generally dont get to see often. Now you go out and make anyone that says computers are a horrible inventions you tell them exactly why computers are so important!"	6	6		12																					
289	1	"Dear @CAPS1, The effect that computers have on people is not a positive one. I think people spend way too much time on computers, some information on computers is inaccurate, there are still telephones and cellphones that people can use fir communication. A majority of peoples' time is spent on the computer. Whether its playing games, checking @CAPS2-mail, or even working, peoples' valuable time is getting used up. This time could be used by doing more important things such as being with friends and family, being outside with nature or exercising. Being on the computer insteads of exercising has had a huge effect on people. Some people are overweight because they eat and then do not exercise after. My sister works on the all day and she says @NUM1 or @NUM2 ladies at her work are un healthy because all they do is go on the the computer and eat granola bars, wich are usually healthy. If others spent at least a half an hour being outside to @CAPS3 some fresh air instead of using a computer most of them would feel a lot better. My doctor always used to tell me and my brother, ""@CAPS3 out and play an hour a day!"" This is true, and I strongly encourage people to go outside and do an activity as opposed to playing on the computer. The computer is used a lot for researching. Some of the information on the computer is very helpful, but you can never really know what information is inaccurate. At least when you research using a book or encyclopedia, you can trust those sources. What if you had to do a report and you could only use the internet, how would you be able to tell if the information is trustworthy? Sure, computers also teach hand-eye coordination by playing video games, but when in real life, will you need to know how to shoot a dragon or dodge candy that's falling from the sky? This is just an example of unneeded information and skills that keeps people wanting to go back on the computer. Another thing you can do on the computer is communicte with others. When computers weren't invented or even that advanced, people were more than happy to give one another a call. Now with computers, people @CAPS2-mail, instant message, or even skype; a webcam website. What even happened to cellphones, you can take."	5	5		10																					
290	1	"Dear reader, @CAPS1, people have been debating whether or not computers are actually benefiting society, especially now that the majority of @CAPS2 now own one of these helpful machines. Computers help people with everyday tasks and are no doubt doing more good than harm. Imagine how impossible it would be for most people to do their jobs without them life would become much harder for the people living on this planet. Think of the successful schools in our country, and then think of which of those schools don't have computers. Computers are the easiest way to look up information, something important when children are learning. Whenever someone needs to know something, they just google it. This comes in handy when researching for that huge project due next week. People have never been so knowledgable. Computers are only important for school, but also in the work place. They serve almost the same environments. Now that computers are so common, people can conveniently type up a paper and submit it to their boss or teacher. It saves time and effort with a more professional result. Computers also serve the important purpose of communication using email or instant messaging, one could communicate with someone on the other side of the world without that enormous phonebill.Some @MONTH1 see this as dangerous because you could be chatting with a complete stranger. However, it is also opening your eyes to new cultures. Now it's possible to learn about life in @LOCATION1 first hand. If computers were no more, it would be extremely hard for a regular person to interact with someone from another country. It's almost like isolation from the world. There are many out there who take great interest in learning other languages. Better ways exist than sitting in a classroom listening to someone talk. As a person on this planet, do you really want to be kept separate from others just because they don't live close enough? A main concern about computers is that no one will want to read books and anything else. However, a recent study shows that after computers came out, more people have begun to read. This proves that just because there is now something fun and new, it doesn't mean everything else is trash. People will still continue to do things they always did, just with something new on their list. In addition, it is the option of everyone w/ other or not they want to spent their time on the computer. If someone doesn't like the idea, they've no right to take it away from someone else computers were created to help the human race not control it. If a person doesn't want one, they don't have to get one, everything is up to them, and that is the way it should remain. The next time you see a computer, don't think of it as some sort of obsession that's keeping people from doing other thinkgs they could be. But as a universal device that allows them to broaden their horizons and learn things they probably wouldn't go to the library to look for comuputers aren't holding anyone back, but pushing everyone forward, whether at work, school, or even the house, they benefit everyone, everywhere."	6	5		11																					
299	1	"Do you think computers have a negative effect on people? Well I don't I think @CAPS2 is on easier way to get information faster. The three reasons why I believe computers have a positive effect on people are to learn about faraway places, to have jobs in the computer, business, and you are able to talk to people from faraway. These are many other reasons but I'@CAPS1 only required to talk about three. First of all, you are able to learn about faraway places you can learn about places you aren't able to see in real life. @CAPS2 is a faster way to get information about news that wouldn't be able to out on newspaper until the next day. If you dont have money to travel then you could just go on the internet and see the faraway places in many ways, @CAPS2's just a better source of information. My second reason is to have a job in the computer business. There are alot of jobs that require computers. If we didn't have computers more and more people would not have jobs. Also, business would be slow because they wouldn't have the information they needed. That is why computers are needed. Lastly, you are able to talk to people from faraway, yes people are able to talk through the phone but its not the some if you get to talk and see the person. Video chat is a great way to make new friends and still talk with your old friends. You can talk to relatives, friends, or anyone you want to talk to. If we didn't have computers you would lose touch with people you know that live faraway from you. That would be a terrible thing. In conclusion computers are an easier way to get information. You can learn about faraway places. You can have a job in the computer business. Lastly, you are able to talk to people from faraway, I think computers are a positive thing."	4	4		8																					
300	1	"Dear @CAPS1 @CAPS2 @CAPS3, @CAPS4 you look on a map of your effect all you see is computers everywhere. A map of the town compouters everywhere the state, the country, and even the world all you see are computers everywhere. @CAPS8 need to shut down these computers so @CAPS8 can start excersising, enjoying nature, and interacting with our families. It's times to finally help the world soldiers. Men, @CAPS4 you look around what do you see. Nothing but obesity. These so called computers are causing this why, look over there. There's @CAPS5. He used to weigh over @NUM1 pounds. All he did was use that blasted electrical error @CAPS8 call a computer. One day he realized he could do this no longer, and got same exercise. After only a year @CAPS5 just wayed @NUM2 pounds. You see, a man named @PERSON1, who's a doctor, computer expert, and wrote their books on exercise, nature and family, says, "" @CAPS7 people would shut off their computers and use the gym, over @PERCENT1 of @LOCATION1's obesity would drop. ""@CAPS8 must stop the madness men. Soldiers, do you know what's really a share about the enemy @CAPS8're fighting? It's causing people to miss out on this beautiful nature. You know @PERSON1 says that over @PERCENT2 of people will never go in nature @CAPS7 they get a computer. They don't know what their missing out on. I can picture it now the freshly plump hanging from the full bush of soring green. The mosuelous waterfall that shines @CAPS4 it off into a creek.The full dark scenary majestic. Lets not forget the lalaby of the crickets and owls putting you in a deep slumber under the staggering oak trees. This, soldiers, is what @CAPS8 need to get people hooked on not time consuming electronics. Men, do you want to know the solders part of this war? The hostages of the computer can't even sped time with their families. They're so busy on @CAPS9, @CAPS10, and other death comps that the real things important our alone. My friend @PERSON2 was one of the captives of the computer. He escaped just in time to stop one of his kids from going to an illegal party. Ever sence then, @PERSON2 has put his family before anything. Other families arn't us lucky though. In fact have @PERSON1 says that @PERCENT3 of families with copmuters have no communication and end up splitting up. The computers have gone to far now. Not only did they mess up people's lives, but their family too. This was must end now. Do you see our future now? It's filled with the computers on top. @CAPS8're their slaves @CAPS4 @CAPS8 come at their call. They won't let us excersise to shape, see the beatiful lands of nature,or spend time with our families so @CAPS8 can keep it together. This is why @CAPS8're fighting this is why were here will you join us?"	4	4		8																					
309	1	"Dear @CAPS1 @CAPS2, @CAPS3 @CAPS4 all the talk about computers these days I would have to agree with the people who think its taking up alot more of our time. I hardly ever see people playing outside anymore because apparently computers are far more entertaining then being with your friends and family. Why do you think the obesity is so high these days? Well theres one of the reasons and I @CAPS5 when my parents were kids that they had no computers and they went outside to enjoy nature. Computers have there ups and downs but I do not think they benifit out society, first reason being, computers are taking away time to be with our friends and family. I rember when facebook and @CAPS6 werent created those were the days when people actually did fun things with there friends and family. there was a recent study that snowed since @DATE1 to @PERCENT1 of all americans use computers more than @NUM1 @CAPS2 a day for all sorts of diffrent reasons. I think mainiy computers were invented to make reason easier but now adays all we use them for is social networking. My second biggest point as to why computers do not benifit our is because over the past @NUM2 years the obesity rate has gone up by @PERCENT3 and due to what cause? eating un healthy food and sitting in front of your computers all day not exersiing. I am almost @PERCENT2 sure that if people stoped using computers that our world would be a healthier place. dont you feel bad for those people who are stuck being ovwrsized for there whole life because of these habits? I @CAPS5 most people would feel bad. My last reason is that we have this ahmazing planet that no one seems to enjoy anymore becaus they use up all there time on computers if only people got out every once and a while they would relize they have been wasting where time. there been a recent study that says @PERCENT4 of people are inside doing nothing all day! thats more than half!! I hope this will change somtim soon because computers hace only created a nusence to people and now it seems like no one has any type of a life.. computers hace spread to all sorts ofs societys but please let it not take over this friendly town of @CAPS1."	4	5		9																					
311	1	"Dear Newspaper editor, I think that computers are @CAPS1 for everyone. First of all, you can learn about places that are around the world in a click. Also, you can communicate with friends and family. Finally, it makes your life so much easier. Here are some reasons why you should get a computer for your family. First, you can learn about things you didn't even know were real, in an instant. You can learn about ancient civilizations, different cultures, and different recipes for tonights dinner. you can get help in school work also. If you need to learn about the @CAPS1 @CAPS2 of @LOCATION1, all you have to do is type in it. If you need to learn your multiplication table, you type it in and it will show up in the matter of seconds. The internet is @CAPS1 for searching up all types of things. Secondly, you can talk to your family members and friends on the internet. Ive heard a lot of people saying people need to spend more time with their family. So on the computer you can talk to someone in @LOCATION2, and evrywhere else. Its like a pen pal but you don't waste money buying envelopes and stamps to send a letter. computers cost a lot of many but it is worth it. You can do almost evrything on the computer. Lastly, if you get a computer it makes your life so much easier. Instead of going to the library and getting a cook book, you can type in dinner recipies for chicken. Your computer will come up with hundreds of different ways to make a @CAPS1 chicken for dinner. You can tell a friend that you cant it to there party. Also, teaches you homework that you did. if you buy a computer your life would be more relaxing. In conclusion, you should buy a computer. If you do you will learn so many things. Its like having a book with everything you will every need or want to know. This is why computers are good to have and be on for a reasonable amount of time. "	5	4		9																					
312	1	"Dear, @LOCATION1 @CAPS1 I think the use of computers are good, here are some reasons why? My first reason is you can find stuff online. My second reason is you can have fun. My last reason is you can make @LOCATION1 friends. I will write @NUM1 paragrahs explaining my reasons. Going back to my introduction my first reason was you can find stuff online. If you can't find a job you can go online and find some. If you want to go to college but you have no time you can take classes online. Those are my details to support my reason. My second reason was the computers are so fun. To me they are fun because when you are bored you can play games. If you are not a game person you can play servays. Or you can find out facts. That how I can back up my second reason. My third reason was you can meet @LOCATION1 people. You can meet @LOCATION1 people be search them up if you are trying to find a old friend. Or there is social networking such as myspace, facebooks, twitter etc which you can meet @LOCATION1 people. Mostly everyone would like to meet @LOCATION1 people. To end this story my @NUM2 reason was yo can find stuff online, my second reason was you can have fun. My last reason was you can meet @LOCATION1 people."	3	4		7																					
316	1	"To whom it @MONTH1 concern, Computers are beneficial to society. They promote learning, coordination, and even general welfare. It is true that computers @MONTH1 be detrimental to a person's health, affecting the amount of exercise and interaction a person gets, but the positive effects of computers more than make up for this. People learn much of what they know from the computer. Among an infinite number of things a person can learn from them are definitions new words, scientific theories, algebraic equations, history, law, any number of languages, and much more. Computers, when used for learning, can teach people things they @MONTH1 learn in school, but on their own time, computers exercise the brain, and teach it to think beyond the bounddries of ""@NUM1."" They also teach the brain how to better direct the body to face i'ts needs. Coordination can be very hand for some people, and this can be a problem. Without coordination, people wouldn't be able to catch a ball, avoid certain dangers, or even stand. To help improve this people need practice. They can get this practice from exercise catching ball, threading a needle, or using a computer. Using the mouse on a computer can help with hand-eye coordination in that it forces the brain to direct the mouse to a certain place on the screen, in order to accomplish what is needed to be done. At first, this process @MONTH1 be excrutiatingly slow, but over time, as the brain gets practice at this coordination improves and the process speeds up @CAPS1, the person will be able to use the computer faster and more efficiently. This will help them play games, learn, or even help people when they are in need. Helping people is very important in this day an age. That's why it is important for people to find out news quickly so that they can help. Computers allow this. For example, on the day of the deadly earthquake in @LOCATION1, most of the world found out within the hour from computers. News sites broadcast its social networking sites such as @CAPS2 talked about it, and people talked to each other online about it. This rapid spread of the news saved many lives in @LOCATION1 as people immediately dropped what they were doing and rushed to help. Computers affect people in that they help to send out news and stories causing them to want to help people. Many websites also are adept at donating money while playing a game. For example, www.freenke.org is a site that donates @NUM2 grains of rice for every question answered correctly, and they have donated over @NUM3 @CAPS3 grains of rice. Obviously, computers and sites like these have to have a positive effect on the world. Overall, one would think that computers have a mostly positive effect on the world. Despite limiting exercise, they encourage learning, and the exercise of the brain. Computers also help people with their coordination, which is very important. Finally, computers promote a world where people want to help each other, and a world where people keep up with current events, whether they like it or not. Thank you, editor, for considering my side on the positive effects computers have on the world."	4	5		9																					
317	1	"Dear @CAPS1, @CAPS2 do people benefit from the use of computers. Some say that using computers rather than exercising and being outside is a bad thing. I personally believe that the use of computer technology is a good thing. Computers teach hand-eye cordination, help people learn, and allow people to communicate with others. The use of computers teach hand-eye cordination and reaction time. Some say that being outside and exercising is better than using a computer but many computer games help hand-eye cordination. Alter playing computer games more and more the time it takes for you to react to the game you are playing and hit the mouse button is very important. These skills could help you in the activities you take part in and every - day life, personally, I play a lot of @CAPS3 @NUM1, a computer gaming system. @CAPS3 has helped ny hand-eye cordination greatly and it has shown in the four sports that I play. Clearly, Computers can be very helpful and can help your hand - eye cordination. Computers can also help people learn in many ways. There is a lot of content on the internet that simply can't be in school. The ability to learn about foreign countries is a big part in learning as a student. I use the internet nearily every night to type my papers and find the information that I need. It has helped one as a student. Also, typing papers on computers is becoming the new @CAPS4 of hand writting. Teachers are beginning to require that school work is typed on a computer and printed. Documents can be saved do that they cannot be lost inlike a hard copy written by hand. Although many believe that using a computer is a waste of time, it can also help you stay organized. Many people have calenders in their computers that send you reminders on your schedule. Your computer is also where your data like music and pictures can be saved. Computers are also very useful for learning and organizational purposes. We can communicate with others using computers. People use computer technology to communicate everyday through @CAPS5, @CAPS6, and I-chat. If I need to know what our homework is or when practic is I use my computer to ask someone for the answer. Before I began communicating with my computer talking to others was much harder to do. Although many disagree with using computer technology, computers are often the way we communicate with foreign countries. When something happens overseas the first way we found out about it is a computer. It is essential for us to use computers to communicate with other nations. Clearly computers are importan for communication purposes, we must continue to use computers for multiple reasons. Although many disagree with the use of computers, there hand - eye, communications, and learning purposes are very important. Without computer technology we would function much differently. It is up to you to continue using computers. "	5	5		10																					
323	1	"Dear @CAPS1, I feel as though computers have good effects on people. Throughout these next paragraphs I will be giving you all of my reasons on the things that computers help people do. I will be talking about how computers give people good typing skills, how they give information to people, and how they allow us to socialize. Over ninety four percent of people today own a computer ad feel as though they have learned many things from it. I bet you didn't know that! First off I will be telling you about how computers help people type. The @CAPS2 on a computer doesn't go alphabetically. This means that you have to practice more to get better in typing. I remember the first time I tried to use the @CAPS2 it difficult but as I tried more I got better. Once I got better I realize where the keys were and soon I don't even have to look up the computer and all of it's parts help people by teaching them skills that they @MONTH1 used in the. These skills @MONTH1 be needed in their job field. Computers are helpful device. The next thing I will be telling you about is how computers have information that is useful to and its where a child is working know a lot about the. It holds information and has website when the internet they. The computer. My final reason why computers have good effect. If you need to talk to a friend but dont feel like calling them you can just go on to a website and chat with them. There are so many that you just can't choose! Did you know what they are over one million of these kinds of websites? There is @CAPS3 @CAPS4 just to name a few. This also gives people the chance to socialize with people from all over the world. This in return causes people to have better social skills. Maybe they will become ore friendly and become more outgoing. This is all because of one little thing and that little things is the computer! So as you can see computers have many wonderful effects on people. They help people get better at typing give lots of information that people want to know and get better social skill cant you just learning and I dont know about not I can get a pretty clear image of that in my mind. Thanks for reading this and taking I say information."	5	5		10																					
325	1	"Dear @CAPS1, In many ways computers are helpful but, I don't support the use of them. The advance in technology has really taken away from peoples lives all over the world, some examples of this are lack of exercise, too much time inside, and not enough time spent with family and friends. Continue reading for more on as towny computers do'nt benefit society. As you know, when you use a computer you usually sit in a chair to do so, correct? Well, this activity is doing only one thing, not keeping you healthy or inshape. I'm sure that you want to be healthy, and to be healthy you must get some sort of exercise through out your day, and sitting on thje computer is not helping you one bit. So as you can clearly see, so far using computers is not beneficial to our society, continue for more cons of using computers as much as they are used. Believe it or not, using a computers is unhealthy, and not beneficial, in more than one way. The reason for this is because, not only oo you not get enough exercise, you won't go outside as much. you @MONTH1 be wondering as to why not outside is unhealthy, but it is because you dont recieve the needed amount of fresh air that you need to not be sick. Could you imagine the amount of people that would be sick if everyone used the computer for the majority at their day? Well, lets just it wouldn't be fun to count them all. Now that you know two ways that computers are not beneficial to society.Keep reading for one rest way. As you probably knows, it is a hard task to keep a big family close to each other, and using computers is'nt going to anything to help you. So, why use them? Trust me, spending quality time with your family and friends can be just as much, or even more fun than playing your favorite computer games, and in my opinion your family should be the most valuable thing in your life, so don't lose them for a computer. Now that you have finished reading. i would like to thank you for your time reading this letter concerning, lack of exercise, too much time inside, and not enough time with family, is not beneficial to society."	5	4		9																					
327	1	"Dear @CAPS1, Computers can have a positive effect or a negative effect on people. It all depends on how you look at it and what type of person you are. You can say computers have a very positive effect on people or say computers have a very negative effect on people. My opinion is that computers have a positive effect on people but you can't say that I am just a kid and she plays on it all the time. Well that is true however, it can teach you hand-eye coordination. For @CAPS2 what I am doing right now is learning to type faster and faster. Another @CAPS2 is some people are faster at typing than writing but some people write faster than type. Me personally am faster at than writing. My final reason is after a hard day at school or work you can come home, play some music and relax. It is a good idea to learn how to type fast so if you are let's say writing a story for school. You just started the story and it is due tomorrow. What are you going to do well if you stared to type when you were younger by the time you are in the middle school you could type really fast. That way you could finish your story in time. This means you should learn haw to type faster. Some people prefer to write than type but other people prefer to type than write. I personally prefer to type than write but that is just me. Let's say a friend of mine like to write more than type that is ok. We will not be not friends after that we will just like the same thing that is all. This means some people prefer to write than type. This probably happens after a hard day at school or work you can come home use the computer to play some music and relax. You can play all the music you want. As well as do other things as well as the same time. For @CAPS2, I play music and talk to my friends at the same time. I @CAPS3 use it to do homework. In conclusion, it is a good idea to keep computers to use. People can still enjoy nature as well as computers at the same time. Over all computers have a positive effect on people."	3	3		6																					
337	1	"Dear Local newspaper, @CAPS1 well @CAPS1 many others, i believe computers are not only good, but beneficial. Computers are advanced our world little by little every day. We all use them for communication, entertainment, and knowledge. Computers are like people with fun to do and things to learn. Computers are beneficial to everyone worldwide. Computers gradually advance communication more and more everyday. It used to be old letters by mail, then it became e-mails, twitter, and facebook. These websites upgrage communication today. Long distance friends can view photos, information, videos, and chat from far away. Some site like @ORGANIZATION2 allow you to instant message your friends. Lastly, video chatting is a new improved way to see a live video of the other person. According to @ORGANIZATION1 @NUM1 more user signed up for web-cams since the beggining of @DATE1. Communication is positively affected by computers. I know you @MONTH1 have fun with sports or nature, but sometimes it is great to get great entertainment for yourself instantly. Computer games only cost about @MONEY1 and are instant access. Also, surfing the web for news or funny videos is fun sometimes. Almost everyone who has a @CAPS2 gets a blast surfing the internet. Do you ever wonder how to hear the song you like when it's not on the radio? Itunes stores, organize, and plays music in a virtual library for permanent access. What also happens is youtube allows you to watch music videos or hear songs for free. Now thats why computers are straight entertainment. Finally, computers provide you with so much knowledge and is great for education. Certain websites let you access tons of knowledge. Wikipedia and diccionary.com are great for learning."	5	5		10																					
353	1	To the computers people technology is a good thing to have. If we do not have technology then we can not call no one. We wiil not have computers to go online. We can not talk to my family or friends. People us technology for they jobs like people that work for cars they need computers to see if the cars if old. That is why will need technology. People need technology for a lot of thin have technology to us. Computers is the big thing because we need to look up a lot of things online we need computers to test on. We call people with technology you us computers to go online on google.com that is why we need technology. so we can call people.	3	2		5																					
356	1	"Dear Newspaper, @CAPS1, I am on the computer alot. But I think it is one of the most addicting, time consuming inventions in todays society. Yes, computers have benefits such as talking to friends and family you don't see that often, doing school work, and gathering information. But in my oponion I the people should reduce their usage of computers. Sure, computers let you interact with friends in family via e-mail, or @CAPS2 messaging, or social networking websites such as @CAPS3 or @CAPS4. Guess what? You can easily communicate the old fashioned way with cell phones, or even writing a letter. See? There are alternitives for communication. Exercise is so important now a days, and people do not get enough of it. Did you know that obesity, has gone up @PERCENT1 since last year? Thats a fairly big percentage, and we don't want it to get any bigger. If people are wasting away, staring at their computer screen and not getting any sort or exercise in, the number will get bigger. Also, computers can cause all kinds of medical problems. For example, about a month ago my back was really bothering me. I went to the doctors and he told me one of the likley causes was leaning foward togo on my laptop. ""Computers can also cause vision problems and haedaches."" says specialist @CAPS5. Oz. We can prevent these issues if we take a stand against computers! We can limit our use to two or three times a week, and only use it for important reasons. I hope this really is an eye-opener to the negative effects computers have on us."	4	4		8																					
